,0,1,2
1332,39@4297,"[[777, 1]]",4.0
1333,131@296,"[[1639, 1], [61, 1]]",3.0
1334,102@4872,"[[565, 1], [596, 1], [293, 1], [1548, 1]]",4.0
1335,147@2184,"[[635, 1], [835, 1], [640, 1], [959, 1], [1874, 1], [596, 1], [1956, 1]]",5.0
1336,100@3548,"[[757, 1], [2024, 1], [1511, 1], [2001, 1], [186, 1], [1397, 1], [65, 1], [2021, 1], [1177, 1], [1213, 1], [731, 1]]",4.0
1337,93@3885,"[[294, 1], [125, 1], [1546, 1]]",4.0
1338,10@4193,"[[783, 1], [1674, 1], [1372, 1], [380, 1], [142, 1], [839, 1], [975, 1], [539, 1], [618, 1], [1213, 1], [941, 1], [835, 1], [234, 1], [1639, 1], [1567, 1], [992, 1]]",5.0
1339,100@2430,"[[1023, 1], [289, 1]]",3.0
1340,81@4267,"[[294, 1]]",5.0
1341,32@2134,"[[1979, 1]]",4.0
1342,22@3436,"[[187, 1], [694, 1], [1963, 1], [1210, 1]]",3.0
1343,63@1964,"[[1869, 1], [268, 1], [738, 1]]",4.0
1344,50@1139,"[[757, 1], [24, 1], [1925, 1], [1653, 1], [1177, 1], [1330, 1]]",5.0
1345,11@4415,"[[176, 1]]",3.0
1346,10@2180,"[[941, 1], [142, 1]]",3.0
1347,140@3247,"[[1093, 1], [2045, 1], [2037, 1], [1608, 1], [810, 1], [428, 1], [1888, 1], [1738, 1], [1023, 1], [1632, 1], [1536, 1], [526, 1], [62, 1], [1779, 1]]",4.5
1348,24@1784,"[[1093, 1], [274, 1], [565, 1], [1213, 1], [1397, 1], [1621, 1]]",2.5
1349,110@3800,"[[891, 1], [1155, 1], [777, 1], [444, 1], [736, 1]]",4.0
1350,126@3204,"[[1670, 1]]",5.0
1351,42@1449,"[[1789, 1], [1479, 1]]",4.0
1352,32@3357,"[[1273, 1]]",3.0
1353,2@3221,"[[137, 1]]",3.0
1354,16@4888,"[[268, 1], [428, 1]]",4.0
1355,4@749,"[[1096, 1], [1354, 1], [2062, 1], [428, 1], [1009, 1], [905, 1], [1928, 1], [385, 1], [1177, 1]]",4.0
1356,63@1305,"[[28, 1]]",4.0
1357,88@4206,"[[757, 1], [1978, 1]]",4.0
1358,88@4197,"[[1273, 1], [897, 1]]",4.0
1359,113@3547,"[[1064, 1]]",3.0
1360,56@4294,"[[152, 1], [1769, 1], [581, 1], [212, 1], [694, 1], [1928, 1], [1444, 1], [508, 1]]",4.0
1361,104@785,"[[1111, 1]]",2.0
1362,16@681,"[[1441, 1], [268, 1]]",3.0
1363,49@4342,"[[243, 1]]",2.0
1364,101@2971,"[[268, 1], [1928, 1]]",4.0
1365,63@3284,"[[1946, 1]]",4.0
1366,145@293,"[[512, 1]]",5.0
1367,64@2230,"[[1273, 1]]",5.0
1368,151@1092,"[[941, 1], [341, 1], [1155, 1], [1487, 1], [324, 1], [1210, 1]]",3.0
1369,95@3777,"[[596, 1], [730, 1], [1104, 1], [694, 1]]",2.0
1370,111@3355,"[[1889, 1]]",4.0
1371,4@4785,"[[1273, 1]]",3.0
1372,146@1488,"[[137, 1], [643, 1], [1172, 1]]",4.0
1373,92@3513,"[[1674, 1], [738, 1], [186, 1]]",2.0
1374,39@2648,"[[42, 1]]",4.0
1375,88@3474,"[[581, 1], [21, 1], [596, 1]]",4.0
1376,131@2651,"[[176, 1]]",5.0
1377,142@3809,"[[1869, 1], [1905, 1], [1584, 1], [186, 1], [1213, 1]]",5.0
1378,60@189,"[[268, 1], [1155, 1], [11, 1], [1369, 1], [1956, 1], [565, 1]]",4.0
1379,149@1962,"[[1078, 1], [694, 1], [1479, 1]]",5.0
1380,149@2526,"[[460, 1], [437, 1]]",3.0
1381,26@4326,"[[1479, 1], [62, 1]]",4.0
1382,67@1057,"[[461, 1]]",3.0
1383,128@4631,"[[596, 1]]",4.0
1384,76@1414,"[[757, 1], [1979, 1]]",3.0
1385,119@1917,"[[1213, 1]]",4.0
1386,101@3328,"[[689, 1], [1545, 1], [1946, 1]]",3.0
1387,56@3784,"[[137, 1]]",4.0
1388,118@4221,"[[62, 1]]",5.0
1389,28@2098,"[[1674, 1], [1632, 1], [161, 1], [186, 1], [1844, 1], [596, 1], [1189, 1], [161, 1]]",4.0
1390,113@1912,"[[268, 1], [597, 1], [1827, 1], [1956, 1]]",3.0
1391,44@2435,"[[68, 1], [818, 1], [1172, 1]]",3.0
1392,16@3166,"[[1479, 1], [992, 1]]",5.0
1393,10@4034,"[[15, 1], [1692, 1], [1650, 1], [186, 1], [777, 1], [1023, 1], [324, 1]]",4.0
1394,50@4378,"[[581, 1], [268, 1], [777, 1], [501, 1], [246, 1], [1213, 1], [1928, 1]]",2.0
1395,96@3928,"[[467, 1], [1595, 1], [191, 1], [1479, 1], [319, 1], [1213, 1]]",4.0
1396,92@3164,"[[1010, 1], [186, 1]]",2.0
1397,92@1597,"[[62, 1]]",4.0
1398,62@1798,"[[581, 1], [1692, 1], [186, 1], [180, 1], [494, 1]]",4.0
1399,35@3432,"[[689, 1], [1423, 1]]",4.0
1400,56@2724,"[[101, 1], [137, 1], [643, 1], [1479, 1], [1172, 1], [777, 1]]",4.0
1401,103@4561,"[[694, 1], [508, 1], [2079, 1]]",5.0
1402,92@1145,"[[1372, 1], [1675, 1], [268, 1]]",2.0
1403,56@4003,"[[681, 1], [157, 1], [1189, 1], [1155, 1], [597, 1], [1878, 1], [1874, 1], [1369, 1], [1243, 1]]",4.0
1404,8@4655,"[[428, 1], [596, 1], [984, 1]]",3.0
1405,94@3580,"[[694, 1]]",2.0
1406,39@2968,"[[757, 1], [294, 1], [731, 1]]",5.0
1407,19@2750,"[[1155, 1], [446, 1]]",5.0
1408,106@1943,"[[941, 1], [69, 1], [1769, 1], [565, 1], [731, 1], [1104, 1]]",4.0
1409,140@337,"[[1273, 1]]",5.0
1410,47@4803,"[[140, 1]]",5.0
1411,3@3027,"[[891, 1], [1813, 1], [445, 1], [1213, 1]]",3.0
1412,72@4249,"[[777, 1], [445, 1], [1375, 1], [88, 1], [1978, 1]]",3.0
1413,111@760,"[[1134, 1]]",2.0
1414,84@1702,"[[1874, 1]]",4.0
1415,98@4943,"[[2079, 1], [61, 1], [1213, 1]]",3.0
1416,15@3779,"[[1479, 1]]",4.0
1417,147@236,"[[47, 1], [705, 1], [428, 1], [191, 1]]",5.0
1418,72@3851,"[[1869, 1], [835, 1], [186, 1], [1874, 1], [1423, 1], [1213, 1], [124, 1]]",4.0
1419,71@5233,"[[1126, 1]]",3.0
1420,80@810,"[[1744, 1], [565, 1]]",5.0
1421,65@1816,"[[268, 1], [1762, 1], [2079, 1], [1023, 1], [1762, 1]]",5.0
1422,101@1488,"[[1866, 1], [1533, 1], [596, 1]]",5.0
1423,25@2778,"[[409, 1], [1043, 1]]",4.0
1424,109@560,"[[15, 1], [592, 1], [1441, 1], [509, 1], [256, 1]]",5.0
1425,42@2205,"[[1869, 1], [689, 1], [62, 1], [765, 1], [565, 1]]",5.0
1426,110@2174,"[[1652, 1], [1023, 1], [1548, 1]]",2.0
1427,88@3566,"[[69, 1], [1561, 1], [1418, 1], [1355, 1], [191, 1], [1315, 1], [1172, 1], [230, 1], [731, 1]]",3.0
1428,52@645,"[[941, 1], [2024, 1], [1503, 1], [581, 1], [1096, 1], [186, 1], [1023, 1], [1874, 1], [1928, 1]]",4.0
1429,5@3214,"[[586, 1]]",4.0
1430,12@840,"[[1500, 1]]",4.0
1431,149@2792,"[[146, 1], [705, 1], [1963, 1], [1587, 1], [445, 1], [905, 1]]",3.0
1432,118@2526,"[[24, 1], [268, 1]]",4.0
1433,149@4237,"[[635, 1], [777, 1], [42, 1], [351, 1], [2034, 1]]",3.0
1434,15@5098,"[[268, 1], [142, 1], [1874, 1], [1091, 1]]",2.0
1435,142@4015,"[[1807, 1], [641, 1], [1213, 1]]",3.0
1436,147@703,"[[1213, 1], [1931, 1]]",4.0
1437,93@1885,"[[428, 1], [969, 1], [428, 1]]",4.0
1438,39@2829,"[[243, 1], [675, 1], [643, 1]]",5.0
1439,144@442,"[[965, 1], [186, 1], [761, 1], [864, 1], [1213, 1]]",2.0
1440,6@1620,"[[293, 1], [513, 1]]",4.0
1441,3@614,"[[1692, 1], [1213, 1]]",3.0
1442,145@1790,"[[731, 1]]",4.0
1443,127@3822,"[[152, 1], [1189, 1], [736, 1], [186, 1], [1928, 1], [293, 1]]",4.0
1444,110@2390,"[[1350, 1]]",1.0
1445,16@261,"[[757, 1], [491, 1], [1479, 1], [1172, 1]]",1.0
1446,96@5234,"[[293, 1], [137, 1], [428, 1], [1979, 1]]",4.0
1447,144@246,"[[965, 1], [1956, 1], [1213, 1]]",3.0
1448,31@3951,"[[1925, 1]]",4.0
1449,22@377,"[[1719, 1], [581, 1], [1873, 1], [777, 1], [1397, 1], [256, 1], [756, 1], [1213, 1], [581, 1], [255, 1], [1514, 1], [186, 1], [777, 1], [246, 1], [1213, 1]]",3.5
1450,51@4905,"[[1213, 1]]",5.0
1451,8@4628,"[[428, 1]]",4.0
1452,146@3322,"[[1048, 1], [1467, 1], [757, 1]]",3.0
1453,4@4654,"[[565, 1], [1928, 1], [1213, 1], [24, 1]]",4.0
1454,35@4873,"[[1213, 1], [1213, 1]]",4.0
1455,126@2317,"[[1978, 1], [496, 1]]",2.0
1456,19@4552,"[[835, 1], [460, 1], [11, 1], [1350, 1], [1438, 1]]",3.0
1457,70@1438,"[[1080, 1], [186, 1], [1883, 1]]",4.0
1458,116@4587,"[[1873, 1], [501, 1], [1314, 1], [1328, 1], [1828, 1], [1780, 1], [1177, 1], [255, 1], [1648, 1], [941, 1], [293, 1], [77, 1], [498, 1], [1059, 1], [298, 1], [249, 1], [888, 1]]",4.0
1459,85@2746,"[[1397, 1]]",5.0
1460,151@3666,"[[1719, 1], [1889, 1], [975, 1], [1567, 1], [1213, 1], [731, 1], [1889, 1]]",3.0
1461,151@3851,"[[1869, 1], [1719, 1], [581, 1], [643, 1]]",4.0
1462,63@16,"[[1584, 1], [1248, 1], [946, 1], [476, 1], [1946, 1]]",5.0
1463,9@4009,"[[202, 1], [1096, 1], [186, 1], [565, 1], [1479, 1], [596, 1], [1213, 1], [557, 1]]",3.0
1464,143@4418,"[[1213, 1]]",5.0
1465,136@2048,"[[1674, 1], [293, 1], [268, 1], [1059, 1], [186, 1], [1397, 1], [246, 1]]",2.0
1466,31@3145,"[[1265, 1], [795, 1], [1979, 1]]",5.0
1467,51@1664,"[[1273, 1]]",3.0
1468,76@4623,"[[928, 1], [268, 1], [83, 1], [460, 1], [606, 1], [277, 1], [1979, 1], [1956, 1], [1867, 1], [482, 1], [434, 1], [1314, 1], [1522, 1]]",4.0
1469,2@219,"[[1397, 1], [1548, 1], [992, 1], [941, 1]]",4.0
1470,92@2063,"[[202, 1], [581, 1], [83, 1], [1479, 1], [626, 1]]",4.0
1471,83@4874,"[[565, 1], [596, 1]]",4.0
1472,144@4105,"[[1978, 1], [896, 1]]",5.0
1473,58@4899,"[[268, 1], [835, 1], [1247, 1]]",3.0
1474,56@3166,"[[694, 1], [1606, 1], [694, 1], [777, 1], [1166, 1]]",4.0
1475,144@3877,"[[1372, 1], [1709, 1], [1567, 1], [1189, 1], [1213, 1]]",5.0
1476,59@1047,"[[941, 1], [216, 1], [1931, 1], [993, 1], [163, 1], [565, 1], [30, 1], [993, 1]]",5.0
1477,118@4514,"[[1273, 1]]",4.0
1478,107@4206,"[[1978, 1]]",4.0
1479,35@1574,"[[565, 1], [596, 1]]",3.0
1480,106@2764,"[[15, 1], [581, 1], [7, 1], [596, 1], [829, 1], [1213, 1], [1104, 1]]",4.0
1481,95@4030,"[[1787, 1], [1273, 1]]",4.0
1482,114@2922,"[[1506, 1]]",3.0
1483,42@3784,"[[1093, 1], [596, 1], [969, 1]]",4.0
1484,87@660,"[[1479, 1]]",3.0
1485,50@98,"[[2024, 1], [1397, 1], [1479, 1]]",3.0
1486,32@102,"[[581, 1]]",4.0
1487,84@50,"[[1025, 1]]",4.0
1488,32@742,"[[1648, 1]]",4.0
1489,121@1071,"[[1279, 1]]",5.0
1490,4@141,"[[293, 1], [1210, 1], [765, 1]]",3.0
1491,102@1793,"[[757, 1], [689, 1], [25, 1]]",3.0
1492,54@4117,"[[186, 1], [1479, 1], [62, 1], [268, 1], [1213, 1], [268, 1]]",4.0
1493,1@3872,"[[186, 1]]",4.0
1494,114@404,"[[186, 1], [1315, 1], [761, 1]]",4.0
1495,89@3681,"[[297, 1]]",4.0
1496,30@39,"[[178, 1], [640, 1], [509, 1], [565, 1], [1323, 1], [618, 1], [178, 1], [445, 1]]",5.0
1497,151@3299,"[[581, 1]]",3.0
1498,72@773,"[[1874, 1]]",2.0
1499,3@1633,"[[1380, 1]]",2.0
1500,83@3333,"[[565, 1]]",3.0
1501,121@228,"[[2055, 1], [705, 1]]",4.0
1502,92@1759,"[[941, 1], [626, 1], [268, 1], [1279, 1], [1991, 1], [643, 1], [1213, 1], [202, 1], [445, 1]]",4.0
1503,26@411,"[[1298, 1], [1172, 1], [1975, 1], [1423, 1]]",4.0
1504,90@637,"[[951, 1], [125, 1]]",5.0
1505,151@3820,"[[268, 1]]",2.0
1506,114@851,"[[218, 1]]",1.0
1507,147@4514,"[[1423, 1]]",5.0
1508,42@5234,"[[1093, 1], [2037, 1], [1874, 1], [1928, 1]]",4.0
1509,42@985,"[[1529, 1], [1093, 1], [689, 1]]",4.0
1510,141@368,"[[1278, 1]]",5.0
1511,17@4096,"[[1870, 1], [62, 1]]",4.0
1512,111@3825,"[[777, 1], [1818, 1]]",5.0
1513,151@3065,"[[268, 1], [1155, 1], [1392, 1], [755, 1], [1928, 1], [1956, 1], [491, 1]]",3.0
1514,142@703,"[[891, 1]]",4.0
1515,28@5208,"[[1874, 1], [2046, 1], [249, 1]]",5.0
1516,32@3778,"[[1903, 1], [694, 1], [1979, 1], [1213, 1], [1004, 1], [969, 1]]",4.0
1517,99@2719,"[[246, 1]]",4.0
1518,84@2343,"[[15, 1]]",5.0
1519,39@2340,"[[1920, 1], [941, 1], [491, 1], [850, 1], [1956, 1]]",4.0
1520,100@4743,"[[703, 1], [1096, 1], [738, 1], [2001, 1], [1301, 1], [1731, 1], [246, 1], [102, 1], [1213, 1], [731, 1]]",4.0
1521,146@4274,"[[1372, 1], [268, 1], [914, 1], [1956, 1], [77, 1]]",4.0
1522,83@714,"[[1996, 1]]",3.0
1523,146@1033,"[[152, 1], [941, 1], [186, 1], [1731, 1], [1104, 1], [737, 1], [63, 1], [1213, 1]]",4.0
1524,81@2080,"[[1719, 1], [529, 1], [445, 1], [1213, 1], [731, 1]]",4.0
1525,71@5244,"[[581, 1], [694, 1], [877, 1], [777, 1], [864, 1], [1514, 1]]",2.0
1526,15@4119,"[[152, 1], [1479, 1]]",4.0
1527,65@613,"[[1996, 1]]",1.0
1528,10@2739,"[[777, 1], [1172, 1], [1315, 1], [1946, 1], [731, 1]]",4.0
1529,108@2141,"[[445, 1], [1155, 1], [186, 1], [1213, 1]]",4.0
1530,83@1557,"[[643, 1]]",4.0
1531,44@403,"[[1533, 1]]",5.0
1532,31@430,"[[1873, 1], [268, 1]]",4.0
1533,100@4593,"[[268, 1], [1263, 1]]",3.0
1534,111@5014,"[[1397, 1], [1023, 1], [1963, 1], [1956, 1], [476, 1], [1078, 1]]",3.0
1535,104@5105,"[[1479, 1]]",2.0
1536,110@2678,"[[137, 1]]",4.0
1537,101@3257,"[[1889, 1], [324, 1], [731, 1], [731, 1]]",5.0
1538,14@5017,"[[1273, 1], [268, 1]]",4.0
1539,37@4931,"[[460, 1]]",4.0
1540,142@4002,"[[24, 1]]",3.0
1541,8@1474,"[[736, 1]]",5.0
1542,46@2405,"[[565, 1], [428, 1], [1273, 1], [1423, 1], [1349, 1]]",4.0
1543,149@4997,"[[186, 1], [186, 1]]",4.0
1544,151@659,"[[1674, 1], [1155, 1], [1397, 1], [556, 1], [941, 1], [928, 1], [268, 1], [835, 1], [508, 1], [186, 1], [607, 1], [1362, 1], [385, 1], [941, 1]]",3.0
1545,56@4306,"[[581, 1], [1023, 1], [180, 1]]",4.0
1546,4@2599,"[[47, 1], [1823, 1], [1213, 1]]",4.0
1547,70@1991,"[[1272, 1], [993, 1], [1007, 1], [186, 1], [1874, 1], [245, 1], [1213, 1], [731, 1]]",4.0
1548,152@4285,"[[191, 1], [976, 1]]",5.0
1549,141@4206,"[[952, 1], [1996, 1], [1937, 1], [1044, 1], [1919, 1], [88, 1]]",4.0
1550,35@4696,"[[757, 1], [1479, 1], [1273, 1]]",3.0
1551,75@2358,"[[694, 1], [508, 1], [329, 1], [941, 1]]",3.0
1552,101@3965,"[[920, 1], [434, 1], [643, 1], [470, 1], [547, 1], [351, 1]]",4.0
1553,131@1552,"[[736, 1], [1567, 1], [731, 1], [777, 1]]",3.0
1554,18@1540,"[[1719, 1], [2067, 1], [268, 1], [1874, 1], [1780, 1], [1247, 1]]",4.0
1555,61@1825,"[[1479, 1], [1213, 1]]",3.0
1556,139@4284,"[[1273, 1]]",5.0
1557,108@1885,"[[549, 1], [184, 1], [1479, 1], [249, 1], [941, 1]]",5.0
1558,42@880,"[[1873, 1], [736, 1], [643, 1], [829, 1]]",4.0
1559,3@3745,"[[792, 1], [1073, 1], [992, 1]]",4.0
1560,54@2259,"[[1145, 1], [1155, 1], [460, 1], [992, 1], [1369, 1], [565, 1]]",5.0
1561,50@2795,"[[1105, 1], [311, 1], [1093, 1], [1023, 1], [1928, 1]]",3.0
1562,35@5029,"[[1126, 1], [1874, 1], [761, 1], [1583, 1]]",4.0
1563,26@2079,"[[757, 1], [1873, 1], [1900, 1], [1023, 1], [569, 1], [62, 1], [1423, 1]]",4.0
1564,12@795,"[[1126, 1], [970, 1], [428, 1]]",4.0
1565,31@2005,"[[980, 1], [2099, 1], [731, 1]]",5.0
1566,88@2738,"[[1873, 1], [1418, 1], [1551, 1], [1213, 1]]",4.0
1567,96@4975,"[[1441, 1], [708, 1], [1213, 1]]",5.0
1568,127@715,"[[2016, 1], [125, 1], [2016, 1], [1946, 1]]",4.0
1569,73@952,"[[1818, 1]]",5.0
1570,35@3847,"[[1093, 1]]",3.0
1571,43@3921,"[[689, 1], [736, 1], [1315, 1], [1210, 1], [202, 1]]",3.0
1572,37@697,"[[596, 1]]",3.0
1573,119@4831,"[[137, 1], [1874, 1], [1078, 1]]",4.0
1574,35@706,"[[643, 1], [428, 1]]",4.0
1575,129@684,"[[738, 1]]",3.0
1576,103@4522,"[[1023, 1]]",3.0
1577,7@4232,"[[1372, 1], [268, 1], [142, 1], [77, 1], [835, 1], [33, 1], [278, 1], [1956, 1], [1213, 1], [1385, 1], [557, 1]]",3.0
1578,42@2931,"[[1189, 1], [1530, 1], [1479, 1], [1213, 1]]",4.0
1579,92@5061,"[[1479, 1]]",4.0
1580,96@4055,"[[186, 1], [1213, 1], [1732, 1]]",4.0
1581,151@3531,"[[1210, 1]]",3.0
1582,42@1345,"[[1479, 1]]",4.0
1583,114@1862,"[[1465, 1], [994, 1], [246, 1], [1956, 1], [767, 1]]",3.0
1584,103@1241,"[[604, 1]]",4.0
1585,151@3120,"[[564, 1], [1515, 1]]",3.0
1586,103@2317,"[[2087, 1], [2087, 1]]",3.0
1587,146@2110,"[[69, 1], [689, 1], [268, 1], [845, 1], [406, 1], [1850, 1], [992, 1]]",4.0
1588,100@3160,"[[1272, 1], [1479, 1], [34, 1], [1475, 1]]",2.0
1589,150@1244,"[[445, 1]]",5.0
1590,67@187,"[[1273, 1], [946, 1], [605, 1]]",4.0
1591,4@3783,"[[843, 1]]",4.0
1592,136@1483,"[[1023, 1]]",4.0
1593,46@2223,"[[2016, 1]]",5.0
1594,43@1201,"[[674, 1], [1302, 1]]",5.0
1595,7@1983,"[[941, 1], [163, 1], [186, 1], [191, 1], [761, 1], [230, 1], [186, 1]]",3.0
1596,31@5265,"[[557, 1], [992, 1]]",4.0
1597,147@1347,"[[1850, 1], [1928, 1]]",3.0
1598,39@3069,"[[270, 1], [270, 1]]",2.0
1599,98@3222,"[[152, 1], [965, 1], [581, 1], [186, 1], [1397, 1], [1928, 1], [1213, 1], [1243, 1], [1928, 1]]",2.0
1600,15@1283,"[[1273, 1]]",3.0
1601,63@3435,"[[1869, 1], [703, 1], [1213, 1], [1104, 1], [694, 1]]",4.0
1602,150@1583,"[[785, 1], [1479, 1], [1025, 1]]",4.0
1603,86@4626,"[[1878, 1]]",2.0
1604,20@1273,"[[186, 1], [1213, 1]]",4.0
1605,96@2093,"[[1441, 1]]",3.0
1606,105@35,"[[460, 1], [953, 1], [496, 1], [976, 1], [607, 1]]",4.0
1607,42@2855,"[[643, 1], [1956, 1]]",4.0
1608,88@5265,"[[1548, 1], [532, 1]]",3.0
1609,4@4310,"[[312, 1], [379, 1], [1177, 1], [1213, 1], [2077, 1]]",4.0
1610,70@39,"[[152, 1], [689, 1]]",5.0
1611,113@2931,"[[643, 1], [1963, 1], [1874, 1]]",5.0
1612,2@4568,"[[1928, 1]]",4.0
1613,74@2082,"[[1155, 1], [496, 1]]",4.0
1614,1@435,"[[460, 1], [596, 1], [565, 1]]",2.0
1615,73@2403,"[[592, 1], [1078, 1]]",5.0
1616,56@5033,"[[643, 1], [1177, 1]]",4.0
1617,50@5129,"[[987, 1], [428, 1], [605, 1]]",4.0
1618,32@601,"[[643, 1], [1567, 1], [596, 1]]",4.0
1619,92@1933,"[[596, 1]]",4.0
1620,62@5100,"[[1638, 1], [428, 1]]",3.0
1621,149@505,"[[1213, 1]]",3.0
1622,15@1984,"[[969, 1]]",4.0
1623,126@5255,"[[293, 1], [268, 1], [565, 1]]",2.0
1624,46@1222,"[[2061, 1], [1874, 1]]",4.0
1625,92@4250,"[[83, 1], [992, 1], [1213, 1], [152, 1], [268, 1]]",5.0
1626,92@2919,"[[246, 1]]",4.0
1627,149@4773,"[[2003, 1], [1177, 1]]",5.0
1628,48@5131,"[[694, 1], [2073, 1], [731, 1]]",4.0
1629,24@189,"[[565, 1]]",5.0
1630,10@1244,"[[941, 1], [2079, 1], [149, 1]]",4.0
1631,98@1461,"[[1189, 1], [77, 1], [186, 1], [1977, 1], [182, 1]]",5.0
1632,21@4968,"[[694, 1]]",2.0
1633,102@2461,"[[1674, 1], [1372, 1], [994, 1], [1155, 1], [845, 1], [641, 1], [246, 1], [1496, 1], [1963, 1], [569, 1]]",4.0
1634,132@406,"[[1210, 1], [1023, 1], [2062, 1]]",2.0
1635,22@4282,"[[142, 1], [1632, 1], [1172, 1], [62, 1], [1078, 1], [1946, 1]]",2.0
1636,149@129,"[[941, 1], [835, 1]]",3.0
1637,104@1537,"[[736, 1], [727, 1]]",4.0
1638,39@1312,"[[1315, 1], [1213, 1]]",3.0
1639,101@56,"[[121, 1], [1692, 1], [694, 1], [736, 1], [980, 1], [1837, 1], [1213, 1]]",4.0
1640,2@338,"[[157, 1], [777, 1]]",3.0
1641,121@5154,"[[1023, 1], [343, 1], [731, 1], [883, 1]]",4.0
1642,48@4555,"[[1869, 1], [689, 1], [186, 1], [643, 1]]",4.0
1643,140@2764,"[[491, 1], [1963, 1], [1210, 1], [1059, 1], [153, 1]]",4.0
1644,56@3011,"[[1621, 1], [2003, 1], [246, 1]]",5.0
1645,140@3466,"[[146, 1], [1418, 1], [1441, 1], [186, 1], [1963, 1], [731, 1], [736, 1]]",4.0
1646,16@4495,"[[466, 1]]",4.0
1647,15@4086,"[[1356, 1], [186, 1], [1273, 1]]",4.0
1648,16@4178,"[[845, 1]]",5.0
1649,64@3273,"[[1155, 1], [1950, 1], [1874, 1], [1423, 1], [1213, 1]]",4.0
1650,58@4177,"[[1674, 1], [1189, 1], [268, 1], [1213, 1]]",4.0
1651,3@3455,"[[152, 1], [941, 1], [1023, 1], [246, 1]]",3.0
1652,48@1939,"[[460, 1], [1213, 1], [1709, 1]]",4.0
1653,116@4288,"[[896, 1], [1243, 1]]",3.0
1654,30@3673,"[[1873, 1], [583, 1], [777, 1], [905, 1], [1779, 1], [905, 1], [731, 1]]",4.0
1655,26@528,"[[694, 1], [1874, 1], [1104, 1]]",4.0
1656,67@1523,"[[941, 1], [1854, 1], [975, 1], [905, 1], [255, 1], [268, 1]]",4.0
1657,90@4560,"[[845, 1], [1514, 1], [1047, 1], [597, 1]]",1.0
1658,144@5019,"[[1093, 1], [137, 1]]",4.0
1659,47@4529,"[[1155, 1]]",5.0
1660,4@1767,"[[186, 1]]",5.0
1661,87@3548,"[[1629, 1]]",4.0
1662,77@2797,"[[1273, 1], [479, 1]]",4.0
1663,110@5232,"[[186, 1], [1479, 1]]",4.0
1664,60@631,"[[142, 1]]",4.0
1665,33@4800,"[[186, 1], [1867, 1], [731, 1]]",1.0
1666,72@1999,"[[2046, 1]]",4.0
1667,147@4934,"[[1319, 1]]",4.0
1668,103@3962,"[[1372, 1], [268, 1], [545, 1], [1930, 1], [1758, 1]]",4.0
1669,79@1601,"[[581, 1]]",4.0
1670,151@2249,"[[1047, 1], [1214, 1], [1548, 1], [1567, 1], [428, 1], [2036, 1], [596, 1], [1210, 1], [324, 1]]",4.0
1671,151@330,"[[1368, 1]]",5.0
1672,76@989,"[[186, 1], [445, 1], [969, 1], [1928, 1], [941, 1], [1023, 1]]",3.0
1673,15@2929,"[[186, 1], [596, 1], [646, 1], [385, 1]]",3.0
1674,7@4629,"[[1546, 1], [1479, 1], [646, 1]]",4.0
1675,151@1785,"[[643, 1], [1479, 1]]",4.0
1676,31@1357,"[[1996, 1]]",4.0
1677,63@4220,"[[596, 1]]",5.0
1678,83@2401,"[[1329, 1]]",4.0
1679,54@2283,"[[795, 1], [527, 1]]",3.0
1680,10@2828,"[[157, 1], [268, 1], [891, 1], [1714, 1], [186, 1]]",5.0
1681,58@791,"[[694, 1], [737, 1], [1487, 1], [1213, 1]]",4.0
1682,106@2812,"[[1632, 1], [249, 1]]",4.0
1683,1@4729,"[[186, 1], [556, 1], [61, 1]]",4.0
1684,16@4874,"[[61, 1]]",5.0
1685,18@3359,"[[1582, 1], [1567, 1]]",4.0
1686,151@4941,"[[293, 1], [1155, 1], [1874, 1], [755, 1]]",1.0
1687,97@810,"[[581, 1], [777, 1]]",5.0
1688,152@893,"[[268, 1], [1561, 1], [1441, 1], [1928, 1]]",5.0
1689,3@2429,"[[941, 1]]",4.0
1690,6@2032,"[[1874, 1]]",4.0
1691,83@5265,"[[1224, 1], [1093, 1], [1464, 1]]",4.0
1692,42@1737,"[[1267, 1], [1643, 1], [605, 1]]",5.0
1693,147@4918,"[[240, 1]]",5.0
1694,40@1746,"[[31, 1], [77, 1], [1441, 1], [738, 1], [186, 1], [799, 1], [223, 1], [1213, 1], [422, 1]]",4.0
1695,99@4249,"[[1978, 1], [1788, 1], [1423, 1]]",4.0
1696,76@4871,"[[565, 1], [1213, 1], [1648, 1], [981, 1]]",4.0
1697,148@4272,"[[1744, 1], [268, 1]]",2.0
1698,44@951,"[[689, 1], [319, 1], [1210, 1], [905, 1], [941, 1]]",5.0
1699,84@1480,"[[861, 1], [428, 1]]",3.0
1700,36@3834,"[[795, 1]]",5.0
1701,124@932,"[[1096, 1], [186, 1]]",2.0
1702,3@3462,"[[1479, 1], [1479, 1]]",4.0
1703,105@4307,"[[705, 1], [1210, 1]]",4.0
1704,87@777,"[[2055, 1], [1692, 1], [428, 1], [1213, 1], [1964, 1]]",4.0
1705,4@4213,"[[428, 1], [102, 1], [1132, 1], [1104, 1]]",4.0
1706,48@2147,"[[1096, 1], [1155, 1], [268, 1]]",3.0
1707,43@286,"[[694, 1], [1692, 1], [1155, 1], [1590, 1], [59, 1], [1005, 1], [180, 1], [1213, 1], [1104, 1]]",4.0
1708,116@2005,"[[293, 1], [1023, 1]]",4.0
